,scenario_1
7244,42.57765637831646
7245,44.04616517076784
7246,43.03581242218258
7247,42.47800738172058
7248,43.51822727870137
7249,41.248251022086805
7250,39.565422713329305
7251,38.93711579935371
7252,38.997731758254204
7253,39.96302922492494
7254,40.83291408103577
7255,43.44934204251282
7256,45.415703571142664
7257,46.578791158780625
7258,46.46102801491235
7259,44.875120933432285
7260,43.76593959305133
7261,43.36755823686592
7262,41.57281450688789
7263,37.62963941559922
7264,35.378928578365674
7265,34.42465262044383
7266,35.625804637477685
7267,38.57155252702191
7268,39.58405662782418
7269,40.33515047993962
7270,40.2404259522799
7271,37.01785615339372
7272,36.26737070700062
7273,33.77210810685283
7274,31.69848509654108
7275,30.782104460720312
7276,31.449652122352312
7277,32.591855874915666
7278,35.82678314453982
7279,41.307234535287975
7280,44.47793420043692
7281,45.16491160050779
7282,43.13498535365778
7283,42.79160880088918
7284,41.7932499156482
7285,41.342198862650974
7286,39.449926102990744
7287,37.65804084826489
7288,36.609097470075106
7289,36.94996623311295
7290,38.35644718731735
7291,41.42984389039332
7292,41.591453949919625
7293,40.50626963985596
7294,38.056740294926115
7295,33.70363968437439
7296,27.619262717274875
7297,24.305929784057415
7298,22.284761552677658
7299,20.387142036680494
7300,20.632588010482518
7301,21.197954712253132
7302,21.960276569336354
7303,24.33452953411351
7304,26.857050282535475
7305,21.241532954257554
7306,22.486973664410517
7307,20.664639316576228
7308,6.353739632399238
7309,7.164668456740007
7310,5.305585641454188
7311,8.925633473462634
7312,7.072682829617151
7313,10.261863409874662
7314,17.479053142386135
7315,29.187009428922643
7316,20.775476571291094
7317,30.935862290346602
7318,32.698566432313726
7319,31.25967158608726
7320,36.3999387398619
7321,33.76259889843738
7322,31.583446143971607
7323,32.12019597933756
7324,33.56610321116276
7325,35.2534533789277
7326,36.69551927120712
7327,39.96310322525496
7328,43.41103035510845
7329,45.26647415106335
7330,44.62028060419819
7331,43.93895479124204
7332,44.042281355880746
7333,43.74655993905562
7334,42.00623277996607
7335,42.34997365218098
7336,43.131676854054234
7337,44.2310314024245
7338,45.468675580916916
7339,46.722341827763444
7340,45.10155192043039
7341,44.30836462048731
7342,43.323085143720135
7343,40.45944327396313
7344,39.817549640552265
7345,37.35878640369622
7346,35.21150819695382
7347,35.51204101082402
7348,37.36214847124835
7349,39.1930792036631
7350,40.95165613513944
7351,42.447658339240185
7352,42.37831154666043
7353,45.80241075733665
7354,47.19248204774935
7355,47.40721783046992
7356,47.74977153555487
7357,47.32928580810547
7358,46.8348552075193
7359,45.870733570978146
7360,45.56617068154011
7361,45.38824714928657
7362,44.74748329024026
7363,44.28745648708576
7364,43.02728151945199
7365,42.57887253238636
7366,42.07288061629801
7367,39.35796719019699
7368,38.15454514363086
7369,35.59086625307884
7370,33.32188468644482
7371,33.467367785131906
7372,34.16866375407703
7373,35.806506505067325
7374,37.204269592993775
7375,0.03206654978876484
7376,0.032067096213655125
7377,38.9861185179892
7378,44.45052224826111
7379,44.17873576660433
7380,43.630480226757335
7381,42.84849898558321
7382,41.91205321407923
7383,40.17228426455213
7384,38.876888027149235
7385,38.64525295209107
7386,39.44284998492736
7387,39.9003993713199
7388,39.328912015016705
7389,40.11064387428376
7390,42.15186402716076
7391,40.63831045795073
7392,28.900297386972746
7393,26.00379327439021
7394,24.77898075701869
7395,24.772607560448694
7396,25.289828930004067
7397,26.686062335021926
7398,31.49255844516292
7399,36.240177481178705
7400,39.89324961180399
7401,41.46531759401888
7402,41.10355512786857
7403,40.97681045907322
7404,41.51624322624423
7405,40.85331301223557
7406,38.61412793269242
7407,36.94809488664778
7408,36.31504553731451
7409,36.606030991863484
7410,37.63048186953038
7411,37.9969543155097
7412,38.197151925345736
7413,37.960228428787744
7414,38.251301454510354
7415,35.629766891798766
7416,34.41734504853778
7417,31.32522987587996
7418,28.857871360199304
7419,27.66504894008224
7420,28.260803498598456
7421,30.110110365470128
7422,33.49551923962968
7423,38.6898462909777
7424,42.43061588210229
7425,43.74889707076247
7426,43.76840569286172
7427,43.88243711032455
7428,44.212049922759
7429,43.94003186911134
7430,43.42578953791704
7431,42.038343087818234
7432,41.464580952814096
7433,41.71064993036385
7434,42.08727777410403
7435,43.93507757751662
7436,43.67174228752548
7437,42.373237059300145
7438,42.233325548431125
7439,38.36684356503617
7440,37.45164513852166
7441,34.424272911690004
7442,32.45139645210506
7443,32.707719599671805
7444,33.971072634070524
7445,35.747380899097344
7446,38.76309051348811
7447,43.3768751379962
7448,46.260705519818195
7449,46.73212051247534
7450,45.581786356653915
7451,45.67014377618124
7452,45.457490067017865
7453,45.51747707684794
7454,44.71218183976927
7455,43.79248764484246
7456,43.3168910517504
7457,44.272838810312486
7458,45.156583013191145
7459,46.92751374388139
7460,47.16314434569167
7461,46.33159133256368
7462,44.68181970952631
7463,42.40378458695614
7464,42.09948868250017
7465,39.87928265713849
7466,37.8609577537722
7467,36.91604686175736
7468,38.01218554130238
7469,40.046470766759484
7470,43.04485650468528
7471,46.19743399349647
7472,47.97377394755024
7473,48.00244795491786
7474,46.32790518145049
7475,45.42323428035975
7476,44.51133896394624
7477,44.24818712270505
7478,43.52010693767068
7479,42.90182731040623
7480,42.6323908691498
7481,43.23711243167308
7482,43.891552821513145
7483,45.55965477474985
7484,45.47697865372978
7485,44.29314759006586
7486,43.280434341450075
7487,41.39181822880086
7488,40.62113151797936
7489,37.85474274593792
7490,35.55998509541555
7491,34.79096630629006
7492,35.628875090015946
7493,37.48625131626384
7494,40.25527444886683
7495,42.68824586292464
7496,44.928445582206756
7497,45.778994771092215
7498,44.637842544669645
7499,44.29568566007158
7500,43.9432431454679
7501,43.79358905448374
7502,42.65740055182501
7503,41.26089436544988
7504,40.46612199604687
7505,40.77225046380555
7506,40.716063120048574
7507,41.998183930718035
7508,41.44348088324112
7509,40.18268714168857
7510,39.82700628419169
7511,38.9198349257321
7512,38.503729839137854
7513,35.447874501234296
7514,33.38589084231275
7515,33.068602677345524
7516,33.66251739762483
7517,34.26612444819012
7518,35.15805420395092
7519,35.57004026913852
7520,37.80762627127423
7521,42.30176954460256
7522,43.743634843841456
7523,42.916150198239734
7524,42.30683716437032
7525,41.83321807957915
7526,40.85254900844058
7527,40.87664534030738
7528,40.36297489477595
7529,40.172694565992565
7530,40.2871297204165
7531,40.261517558921675
7532,40.564443000141075
7533,41.21149029209926
7534,43.70156986634685
7535,42.858466897009876
7536,40.8146954720628
7537,37.85067411479734
7538,35.456242951142805
7539,34.5913418478363
7540,33.96558721623344
7541,34.449598255095715
7542,34.21502105099264
7543,30.54781736512793
7544,34.36010262356537
7545,41.18305726876469
7546,42.538820537356095
7547,41.5993456333245
7548,41.69864402138995
7549,42.33322428077654
7550,40.931239286095796
7551,39.03913193773015
7552,37.49606743008124
7553,38.399418231639174
7554,38.735767260978186
7555,40.520029029477094
7556,40.183640007017246
7557,41.00474807030935
7558,42.52224222322529
7559,40.94079213031228
7560,42.0845862790068
7561,40.48283689129964
7562,40.2148426425015
7563,40.10436505125501
7564,41.256705237346075
7565,42.73213525616149
7566,45.282328892984715
7567,48.24091395382734
7568,50.41298515105725
7569,51.84872572934782
7570,50.9650961588202
7571,49.990676858036174
7572,49.578026891959446
7573,48.84637375759907
7574,48.25944603209123
7575,46.33336892576572
7576,45.54939785257636
7577,45.58490632474776
7578,45.57334620999431
7579,47.116955466196096
7580,47.38272315144778
7581,46.79268270051994
7582,45.746695313776726
7583,42.95176011143796
7584,42.48367146137284
7585,40.01114974196443
7586,37.655053135821085
7587,36.15923187838379
7588,35.47763193238007
7589,36.261153904125344
7590,38.80249822936065
7591,42.411179181974575
7592,44.89072462533875
7593,45.31877342917079
7594,44.33873187089456
7595,44.10358723294958
7596,44.3672098076421
7597,44.64601499427397
7598,42.91494070740239
7599,40.75264731412661
7600,39.60284233822324
7601,39.459416266957405
7602,39.5720338019618
7603,41.51761756749197
7604,42.34362079473474
7605,42.874655458660605
7606,42.57742145731179
7607,39.600889742638664
7608,37.49441451112122
7609,33.82869219857439
7610,31.60239541120676
7611,31.157410192753545
7612,31.0080355872004
7613,32.318875639763334
7614,35.96138158604127
7615,40.83427623332562
7616,44.119347082971345
7617,42.57067624025338
7618,40.48936785596838
7619,40.337422429987825
7620,40.14009810519352
7621,40.62074211444088
7622,40.12311939104857
7623,39.01841210492734
7624,38.725338357822075
7625,38.640303872692364
7626,38.643500872043255
7627,40.77843173860507
7628,41.60920628822891
7629,42.024410895934174
7630,39.72530955895954
7631,35.77865341715845
7632,35.161765504585794
7633,33.32025302654933
7634,31.96426771822119
7635,30.78193844923348
7636,30.804033547235964
7637,31.709023927640903
7638,34.98650421331631
7639,39.383567138070525
7640,42.96483609235735
7641,42.96729269884932
7642,41.69649760373169
7643,41.56437561653834
7644,41.60961824072913
7645,42.251036545212926
7646,42.09049078016786
7647,41.16449860855942
7648,40.244670174640554
7649,40.24747455346471
7650,39.98444948051307
7651,41.068899945300934
7652,40.972713020469406
7653,41.0994061465629
7654,39.425285282640225
7655,38.04209364659229
7656,37.85615370340519
7657,35.75290440251058
7658,33.47360925263388
7659,32.57852523396392
7660,33.561780523564046
7661,35.080911113721264
7662,37.52180482378541
7663,39.59519824226506
7664,41.79565979245042
7665,42.39900974016433
7666,42.19408317461363
7667,42.24237772171525
7668,42.612707155313764
7669,43.070802503949466
7670,42.52798240241884
7671,41.490513637737905
7672,40.63955947348062
7673,40.695191645097445
7674,40.518398000677955
7675,40.77197616846272
7676,39.58039594143617
7677,40.2065003902709
7678,40.70186532384443
7679,38.51017395557381
7680,37.24947471213201
7681,34.29623137070007
7682,31.585559074766564
7683,30.73853841419062
7684,30.63850316034746
7685,31.268083497447428
7686,32.0301231103656
7687,32.1399158034944
7688,35.12386094262612
7689,38.73447002574527
7690,40.209235813862946
7691,40.5746485156436
7692,40.55417538200851
7693,41.14229116142709
7694,40.68090890572534
7695,39.60347704853835
7696,38.738494892027894
7697,38.73714789132382
7698,38.32759001328305
7699,38.998728979854114
7700,37.325233092790114
7701,37.453782851527535
7702,37.99604764223532
7703,36.69144971775045
7704,35.5372328179154
7705,31.838289595733983
7706,28.973072489879588
7707,27.73927948454151
7708,27.518449509290406
7709,28.283168546124834
7710,28.876306549381713
7711,20.27855725656741
7712,18.021527068335438
7713,34.87759541130311
7714,36.08933816735905
7715,37.163662530364135
7716,37.73589833929846
7717,38.387233438105135
7718,38.17323193708319
7719,36.846786983183506
7720,35.45897641517711
7721,35.32340557967094
7722,34.89360645224327
7723,35.68969674060741
7724,35.74699753802995
7725,37.35736981148624
7726,40.049082172934675
7727,38.22942557684087
7728,38.76419018127406
7729,35.319905370511485
7730,32.24085749826167
7731,31.1412625941288
7732,32.18852002534773
7733,34.13884881729787
7734,37.28158711538736
7735,43.08839470635033
7736,45.48463639998067
7737,45.30238466618923
7738,43.94843989183906
7739,43.12806114654819
7740,43.91968111542591
7741,45.454496953523304
7742,44.8347209530551
7743,43.420170830455206
7744,42.21693963726967
7745,45.30524056151113
7746,46.33499256303765
7747,45.42947052685021
7748,46.95564923163076
7749,47.51689494610978
7750,46.36096623924128
7751,41.17417147959699
7752,40.210882629657526
7753,36.171243771754476
7754,34.674303607349685
7755,33.61996339188869
7756,33.69580061368998
7757,35.108536308164524
7758,38.39477540174193
7759,43.91274287153528
7760,44.29122163882651
7761,45.5952626203816
7762,44.397557308549395
7763,43.799909514934335
7764,44.45627791587204
7765,45.378728374856514
7766,44.43243499475103
7767,42.41800351176791
7768,41.382227631052906
7769,42.57945529839427
7770,46.42136144564559
7771,49.747239347500354
7772,49.11390455849292
7773,48.525477100663615
7774,47.65758682877922
7775,43.38626253815462
7776,41.94695466749455
7777,36.04475256458981
7778,30.69459217873772
7779,27.918063800301972
7780,25.970809920376134
7781,25.27285381297649
7782,28.894357720740988
7783,33.92041518065272
7784,34.20183375149707
7785,35.04452929819232
7786,34.87122991596774
7787,36.830796323714345
7788,36.01927402218974
7789,38.10219975846052
7790,37.761516184607366
7791,35.2032916146638
7792,37.162592931211755
7793,39.48431647462523
7794,41.923202174745185
7795,44.37562393899897
7796,43.596543871916666
7797,45.56205627686594
7798,43.9156812705432
7799,38.81105977868652
7800,36.09301743117938
7801,31.363901206124638
7802,31.119522983872436
7803,29.2393436340892
7804,29.429613110522546
7805,30.908497542700925
7806,34.21518538556071
7807,36.64847978464044
7808,36.39341293371641
7809,40.62494604972319
7810,40.357772996693306
7811,41.204839819994525
7812,43.14154212240789
7813,43.17087867392332
7814,39.952752252253305
7815,39.18627717665846
7816,36.54506991026132
7817,37.60688092660934
7818,39.252738266775395
7819,44.257445645922715
7820,43.35119217901978
7821,43.35928399781864
7822,40.07977239267835
7823,34.055104910165056
7824,31.141142454012396
7825,27.216427928040964
7826,24.18827221712293
7827,22.763901406000706
7828,23.083614986933
7829,25.75167532769026
7830,30.067624650695304
7831,36.501738071774014
7832,38.12776260293815
7833,39.732189504199575
7834,40.35025353521461
7835,39.20693713875163
7836,41.68601349010766
7837,42.76201767445463
7838,42.88206486800797
7839,40.89771597174965
7840,39.83037255346349
7841,41.381666424869245
7842,46.97215670336858
7843,48.36363806481857
7844,48.376042382253935
7845,49.48071392703432
7846,49.38581090559517
7847,47.17522561576196
7848,48.656517260568044
7849,45.85860054390285
7850,42.82801900884251
7851,42.261324952165
7852,42.143237172272734
7853,42.963584576409154
7854,45.294001373864695
7855,47.11695623056768
7856,45.45361103227778
7857,46.37548799535239
7858,47.00686163882486
7859,46.44262867598117
7860,46.67117523000358
7861,46.81681565460528
7862,46.95607716542637
7863,46.21192154814053
7864,46.133995365204825
7865,47.39961203055016
7866,50.198130458648244
7867,53.26463189200322
7868,53.89011050339897
7869,55.437764425861616
7870,55.30271225738722
7871,52.12866736286387
7872,50.50944621218848
7873,45.15556796448314
7874,40.304320071403936
7875,37.28084719132857
7876,35.98077088137128
7877,34.93066135811216
7878,34.335404495116556
7879,33.46162563797251
7880,29.57891783113077
7881,30.69416986575435
7882,32.266954226658875
7883,32.00141301608919
7884,31.96766003938141
7885,32.567151389856356
7886,33.16927740639717
7887,32.337164376507054
7888,31.96135304245151
7889,34.419067523506584
7890,35.18640741016615
7891,34.1343996794891
7892,35.521839641467395
7893,38.07074006555327
7894,39.43829700035969
7895,35.42788273232401
7896,34.313944199195085
7897,31.142989460348396
7898,27.90571012623732
7899,25.849118910674285
7900,25.060494480953334
7901,25.39229162840682
7902,29.46077396526738
7903,35.163141282444926
7904,36.60886797000526
7905,36.84900556766287
7906,36.08947153750684
7907,35.08393834921655
7908,35.51452718097459
7909,35.46668089662426
7910,34.971969534898534
7911,34.801658820359286
7912,35.179104875281446
7913,36.368223710477025
7914,39.73482576617676
7915,43.796997612175495
7916,43.78963094921847
7917,44.41517070721538
7918,42.218055166904975
7919,37.4934888138282
7920,36.525017274692466
7921,34.002011566396384
7922,31.34741054541825
7923,29.351507447855525
7924,29.900150534967395
7925,31.023533497316688
7926,33.925556315033575
7927,37.67710280960579
7928,38.50786789319091
7929,38.86648644783393
7930,38.599708845749106
7931,38.439004016203064
7932,38.70804319318215
7933,39.06169225387601
7934,38.4605266056176
7935,37.68004553874605
7936,38.11252974805332
7937,38.968909035463476
7938,38.90280450136958
7939,40.53845019238477
7940,42.310946041354974
7941,43.19856212173283
7942,42.35878780416087
7943,38.266109051699324
7944,37.365096572697055
7945,33.533759155493776
7946,29.512229404530252
7947,27.60920227051968
7948,26.298673087414237
7949,26.09257106339964
7950,28.098867170629973
7951,31.645466900288483
7952,31.435241670409326
7953,33.53484315572452
7954,34.0039625317106
7955,34.53503966101634
7956,34.8111339084337
7957,35.9589185933944
7958,35.091744602426715
7959,33.72136165521255
7960,32.24482328304533
7961,34.646867769298346
7962,35.20906771116227
7963,34.27790993345545
7964,35.47961990098646
7965,37.98886166712794
7966,36.21730657471829
7967,31.29913424600118
7968,29.102854941705935
7969,25.36552616924135
7970,22.26807568544254
7971,19.608912657579058
7972,18.22050761373152
7973,18.939561029976314
7974,21.169195791637836
7975,25.117791158324156
7976,24.82646868345587
7977,26.55986213699267
7978,28.51249418325994
7979,29.046030181207207
7980,29.714488926423897
7981,30.31073095178248
7982,29.490758732169624
7983,27.787689122835722
7984,26.71747661542147
7985,27.733574809193072
7986,28.294707758180937
7987,31.05391215872598
7988,31.805589582727734
7989,34.096928735875835
7990,33.078148260628794
7991,30.60364731828538
7992,32.429588793205575
7993,29.271697460066584
7994,27.74089877729978
7995,27.17690943326328
7996,26.879388189347395
7997,27.710744679406396
7998,28.821755660087195
7999,30.19693060745924
8000,30.952342705411485
8001,32.18284226756972
8002,32.704615314612305
8003,32.777211313073664
8004,33.4535049625122
8005,33.82005616453151
8006,34.280759430403755
8007,33.44401942223779
8008,33.54960328893602
8009,34.757506290335016
8010,35.3493316727807
8011,37.81023713653084
8012,38.010400066652934
8013,39.52646447268207
8014,39.65635802497139
8015,37.81796237452621
8016,36.39933455515345
8017,33.257227579399505
8018,30.337004617053072
8019,28.086685519997797
8020,26.46233398824456
8021,24.842080260254587
8022,23.44370048463992
8023,0.03206189847983712
8024,0.03206134242817891
8025,0.03206113861945248
8026,22.846762820734476
8027,22.69812093384919
8028,24.101309819991197
8029,24.63591657846352
8030,24.895292616497752
8031,22.107124089836663
8032,19.15700499768895
8033,18.85743374622602
8034,19.631552712880104
8035,18.959330970597065
8036,0.03231435359444743
8037,16.808615825359563
8038,19.1754011531935
8039,17.802467232053534
8040,20.557262443828805
8041,15.364094188087632
8042,11.251456076437004
8043,9.908766305810591
8044,8.771505196121222
8045,8.682707895924176
8046,8.26293181627805
8047,0.03326695883533309
8048,0.03215227664576356
8049,7.736938276151559
8050,11.238290602413816
8051,13.269216591760609
8052,15.123091322548355
8053,15.542633607252029
8054,18.565913963716024
8055,16.54688294536232
8056,14.159322792740214
8057,15.5412834582873
8058,21.966266180606002
8059,22.00355411241941
8060,22.06177803668367
8061,24.763028812388217
8062,26.34096055901542
8063,22.639343699091416
8064,44.81484543776713
8065,43.19065802383284
8066,40.316484737237225
8067,38.57535351309485
8068,38.53575899416878
8069,39.22901998142735
8070,42.573740046145026
8071,45.245562774437104
8072,42.676643054970704
8073,44.23340869112671
8074,44.63715538694794
8075,43.76516915235002
8076,44.76896667356747
8077,45.77561202061411
8078,45.61279468813116
8079,45.7212495920928
8080,45.43289768817609
8081,45.94644553836246
8082,44.7083486962466
8083,45.65333801613953
8084,45.85974634453463
8085,46.37220222645238
8086,45.92266007100954
8087,43.659107053414935
8088,43.167753573533034
8089,40.07163790690834
8090,37.67238644926841
8091,36.68234381860934
8092,37.777881541506154
8093,39.85493708901909
8094,44.02786199931426
8095,48.85405826874448
8096,45.03498642248435
8097,45.8592656920918
8098,45.95166927162415
8099,44.91589687184414
8100,45.62431663655881
8101,46.2469996498226
8102,45.75252080539837
8103,45.04190970387192
8104,44.91597435301965
8105,45.6596499775427
8106,45.1682464118949
8107,46.50546857802387
8108,46.91678131328346
8109,47.99997420143454
8110,47.71948628776414
8111,46.830948574020745
8112,48.64765521915427
8113,47.705658762958194
8114,46.168794836670905
8115,44.83275778322615
8116,44.848055640941595
8117,45.7606155048485
8118,47.39965718279571
8119,49.76585896382128
8120,45.00026653894249
8121,45.322883266912335
8122,45.328790193708535
8123,44.93161538367752
8124,45.54824385502474
8125,46.04531257497485
8126,46.19640093934942
8127,45.401403246983406
8128,45.441308458039096
8129,46.714818323252786
8130,45.87808858578059
8131,46.28803177388971
8132,46.464843805602406
8133,47.11503092880797
8134,46.570956435862875
8135,46.27942475124883
8136,46.36364634411777
8137,45.95354274897047
8138,44.8214549989678
8139,42.66424885746204
8140,42.83564468882426
8141,43.991594553087566
8142,45.7405507117865
8143,47.39594427652274
8144,45.02060850258234
8145,46.34122860042619
8146,46.08441270462155
8147,45.1817874520456
8148,45.7032855881321
8149,46.21915310775616
8150,45.896997019790454
8151,44.99751076171035
8152,44.86645915908418
8153,46.109151914184245
8154,45.907053786296814
8155,46.44038186321658
8156,46.466375298038066
8157,47.155299127657145
8158,47.184723507325224
8159,45.91854631600634
8160,46.660197472283386
8161,45.61209847706681
8162,44.41421765493551
8163,43.876545094273865
8164,43.698599485858445
8165,44.08756439579376
8166,45.81433263516579
8167,47.285796203690744
8168,44.79160495009917
8169,46.386895801085636
8170,46.09016465143016
8171,45.45644343729196
8172,45.977727987531615
8173,46.1493569645873
8174,45.03000764041432
8175,43.568461610039996
8176,42.9359106360865
8177,43.65982696646721
8178,42.85958460664182
8179,43.69515410342968
8180,43.302502390966744
8181,43.04313648985537
8182,41.78204691112746
8183,40.429455868305716
8184,40.37218380282621
8185,38.09733847841706
8186,37.25837000513518
8187,34.9759340299475
8188,34.12869277850302
8189,34.310006034635094
8190,34.52093518949407
8191,33.98606313037858
8192,29.319796950412904
8193,33.3210215544246
8194,36.79317400503961
8195,38.20975464277769
8196,38.397095086076185
8197,36.05219467985266
8198,33.83704615480352
8199,32.23861387359225
8200,30.598355809289895
8201,29.863967549862156
8202,28.131074766029347
8203,32.488882808025366
8204,38.163646606303395
8205,38.67905076330123
8206,39.513541465779724
8207,36.89675558566217
8208,37.28203499830817
8209,34.270050833010266
8210,30.194763609984555
8211,28.077302047409784
8212,27.67188461983532
8213,28.250862161588586
8214,29.379967147287083
8215,29.186086842170052
8216,24.532548136220484
8217,27.957812411576196
8218,28.9981061114046
8219,29.400446282137413
8220,29.728904004516462
8221,29.833477804120346
8222,28.6907988969089
8223,26.97775595673941
8224,26.176421142604163
8225,25.87355095712674
8226,24.836950988759565
8227,28.735086363381562
8228,30.862440096315954
8229,33.253338231498745
8230,34.53854319999349
8231,33.76390502298775
8232,34.64990673314344
8233,32.093507836427975
8234,30.763974088797703
8235,27.95254151420362
8236,26.99323590529913
8237,27.546200943016004
8238,32.14310404455633
8239,35.698820527457976
8240,33.77700617139111
8241,35.88901782421978
8242,35.12438573380726
8243,33.330986994281425
8244,34.291031230497225
8245,35.643876315856936
8246,34.0398608854529
8247,32.495714669890155
8248,33.05180201934163
8249,33.518582966761024
8250,33.36970196720073
8251,35.363011514672515
8252,36.355862442949885
8253,37.718935741494874
8254,36.20541256837942
8255,35.07307861039211
8256,37.26323877368929
8257,37.19672449766176
8258,36.1616309187369
8259,35.651396244731856
8260,37.02229831893517
8261,39.07137316590963
8262,42.16921515604196
8263,44.79268896949867
8264,41.820203513742506
8265,43.69254111316088
8266,44.30831227410105
8267,44.01080869474241
8268,43.94586848202595
8269,43.559659741995446
8270,43.02337250252629
8271,41.88375279394375
8272,41.12787783891752
8273,41.276098851995386
8274,39.2457952632735
8275,39.80277598640913
8276,39.26250905276131
8277,39.84613785363881
8278,37.47671649378423
8279,34.22261234413716
8280,35.481358469659675
8281,32.53041904228956
8282,29.497147015910603
8283,27.24558474662167
8284,25.89444701497093
8285,25.423318109975728
8286,28.283442185740455
8287,31.921196484391388
8288,32.20447466009877
8289,34.96316535018527
8290,36.550412137520695
8291,38.83063205451369
8292,40.324587043555105
8293,41.54174721335408
8294,40.49260995405633
8295,38.04781605751593
8296,37.79449078459794
8297,38.500793539235445
8298,37.235241140789675
8299,40.28059843209437
8300,42.75247352294351
8301,47.12327290241553
8302,44.377925408842344
8303,38.6574893726736
8304,36.459040691509834
8305,33.030056694600866
8306,29.972645113988357
8307,27.44055773099999
8308,28.15987430598552
8309,29.049349461597323
8310,31.769954670515368
8311,35.42573373943188
8312,33.104594667637265
8313,36.635293069353395
8314,36.48294456023409
8315,37.009615952292755
8316,38.52251975992574
8317,39.457717953844146
8318,37.70748924359496
8319,35.49302079610013
8320,34.721549724270346
8321,32.619520281393754
8322,32.09909987991086
8323,35.535523128285064
8324,38.61029660915549
8325,38.905211981724904
8326,37.369230504729465
8327,34.90328029537505
8328,34.32609888416923
8329,29.842879455987937
8330,26.8293613919068
8331,26.688682194039693
8332,26.715303491298428
8333,25.662611936055704
8334,28.715865498478923
8335,31.601298650419913
8336,29.679365614960236
8337,28.911651286175033
8338,29.067768330544055
8339,28.624855875479494
8340,28.886018923829305
8341,29.784816335409257
8342,27.234143955141146
8343,25.224648532596877
8344,23.70743589773923
8345,22.742929735002807
8346,20.876741105208932
8347,25.462843608753825
8348,29.798470683924972
8349,30.71598641026938
8350,29.658434417068005
8351,27.678966943995846
8352,27.058888559689503
8353,22.98682280525129
8354,18.66203098817636
8355,16.28352879269249
8356,17.018230256845264
8357,17.95120133730602
8358,20.082776015537416
8359,20.649032594061204
8360,19.9262094556568
8361,22.3324145247884
8362,23.422748807552654
8363,24.17155286158189
8364,24.641717178617697
8365,25.138827353846228
8366,24.31406815743561
8367,23.092739286764644
8368,21.002615449630888
8369,19.455899752106543
8370,17.56307921416518
8371,20.974210962693263
8372,25.5558404968948
8373,28.274455412013033
8374,27.7564298693056
8375,26.079019538701733
8376,25.739222868285946
8377,22.47932065254527
8378,19.03916181634175
8379,17.643226427636197
8380,16.087664938791413
8381,16.13459585171016
8382,18.04874392196852
8383,18.14617258094993
8384,16.76132330720004
8385,20.073478514416234
8386,21.625373067328947
8387,23.045592380622125
8388,23.878804431138814
8389,23.572278472469357
8390,22.94907971893841
8391,21.195847522324716
8392,19.554131404675704
8393,18.593884072661815
8394,17.083718330192564
8395,20.610938736611725
8396,22.67868035823434
8397,23.285357709692587
8398,24.377008286372757
8399,22.47449128172337
8400,35.57889224600244
8401,35.226724058877394
8402,33.75244575322242
8403,32.223241801593204
8404,32.30028817624523
8405,34.39937885786308
8406,36.49429271376487
8407,38.751235133721906
8408,40.14439648154005
8409,41.565967989470195
8410,42.71609119307111
8411,43.140034812920575
8412,43.953521188799776
8413,44.268394296808765
8414,43.08953115737525
8415,43.389262098387405
8416,43.67969012028631
8417,43.78789256442238
8418,42.821452250355286
8419,41.83072940166314
8420,41.70568210576743
8421,43.549604171844564
8422,42.209566175983134
8423,39.16187023539801
8424,39.181473465521485
8425,36.860520537194915
8426,35.08665908683972
8427,34.076297239888994
8428,34.281136364993245
8429,36.47283708542423
8430,38.63577701664777
8431,41.09699746068201
8432,42.4640238858928
8433,43.715786800021036
8434,44.4569085871179
8435,45.25869239641914
8436,46.29204336444762
8437,46.919988173017714
8438,46.7499504341226
8439,46.205686192688916
8440,46.07062678572012
8441,46.31743039061172
8442,45.38747628211076
8443,44.545850493110244
8444,43.979061042619676
8445,45.548511868745905
8446,44.813694352346594
8447,42.91641357842034
8448,42.780764827139535
8449,41.17542011792562
8450,38.408024118629726
8451,36.27706286126025
8452,36.125709585897525
8453,37.95179314916746
8454,39.58155119090696
8455,41.00940147629173
8456,43.0809486876909
8457,43.32950447987413
8458,43.92554637464701
8459,45.00789665834881
8460,45.983113849374014
8461,47.132360905913906
8462,47.34811125253788
8463,44.914290083111645
8464,44.63688356511248
8465,45.163479775896796
8466,43.505431429341584
8467,43.82384904906004
8468,44.605764545593274
8469,48.91283279090367
8470,47.06893136797764
8471,42.94886399182953
8472,41.96055105797115
8473,36.26522878212595
8474,33.114939779947086
8475,30.707608047943758
8476,28.77537407725968
8477,29.070406832074276
8478,31.264842327254495
8479,33.691486912450756
8480,37.441391742141754
8481,39.51131471937158
8482,39.32860326163647
8483,38.673699998620464
8484,40.553708344670866
8485,41.516580389875365
8486,40.236505575923935
8487,37.242576637320404
8488,36.76806104314062
8489,36.937976222432674
8490,35.41753233599904
8491,35.97490362430486
8492,37.04805698738517
8493,39.36625840033309
8494,37.186417742009276
8495,32.73319587029581
8496,29.97878074350531
8497,25.66193663032606
8498,23.424908780426282
8499,22.484633111590718
8500,24.139756595633287
8501,27.700757521245446
8502,30.72459633170619
8503,35.013916134898096
8504,38.52324073206671
8505,39.9516326853472
8506,39.45260115553524
8507,39.97579857160286
8508,41.13784061745628
8509,41.00501309284428
8510,39.415587238071666
8511,38.90930323978984
8512,39.54746216546368
8513,39.93193839962776
8514,39.231884461802444
